,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_early_stopping,param_l2_regularization,param_learning_rate,param_max_bins,param_max_depth,param_max_iter,param_min_samples_leaf,param_n_iter_no_change,param_scoring,param_tol,param_validation_fraction,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
0,0.17553249994913736,0.029789128919594392,0.0031233628590901694,0.0006986236747724432,False,0.5,1.0,128,5,100,4,20,f1,1e-06,0.2,"OrderedDict([('early_stopping', False), ('l2_regularization', 0.5), ('learning_rate', 1.0), ('max_bins', 128), ('max_depth', 5), ('max_iter', 100), ('min_samples_leaf', 4), ('n_iter_no_change', 20), ('scoring', 'f1'), ('tol', 1e-06), ('validation_fraction', 0.2)])",-0.3364334558737089,-0.2001092299771123,-0.17275480036060237,-0.23643249540380787,0.07158775629062175,10,-0.00014915513555944777,-9.395442614695876e-05,-0.00013157426475640682,-0.00012489460882093777,2.3025246035206637e-05,2
1,0.14883971214294434,0.031240557003883028,0.002776940663655599,0.0018280120778056122,True,0.0,0.1,32,9,100,2,10,precision,1e-05,0.3,"OrderedDict([('early_stopping', True), ('l2_regularization', 0.0), ('learning_rate', 0.1), ('max_bins', 32), ('max_depth', 9), ('max_iter', 100), ('min_samples_leaf', 2), ('n_iter_no_change', 10), ('scoring', 'precision'), ('tol', 1e-05), ('validation_fraction', 0.3)])",-0.10954704780118482,-0.11629843260493097,-0.11473068662224363,-0.11352538900945314,0.002885002130976966,6,-0.05905475551163103,-0.06027616193683165,-0.04596415249536231,-0.05509835664794166,0.006478077005800861,9
2,0.13666764895121256,0.03235240659806864,0.0028045972188313804,0.000964884797520409,True,0.0,0.1,64,7,50,4,10,f1,1e-06,0.2,"OrderedDict([('early_stopping', True), ('l2_regularization', 0.0), ('learning_rate', 0.1), ('max_bins', 64), ('max_depth', 7), ('max_iter', 50), ('min_samples_leaf', 4), ('n_iter_no_change', 10), ('scoring', 'f1'), ('tol', 1e-06), ('validation_fraction', 0.2)])",-0.09276023806549195,-0.0989464918090111,-0.0948980399285807,-0.09553492326769458,0.002565365358713624,3,-0.05871120553307848,-0.04720580715918551,-0.03438653870300752,-0.0467678504650905,0.009935331185485315,8
3,0.25244959195454914,0.0451632528124948,0.0026705265045166016,8.126845049717717e-05,False,0.5,0.5,64,7,100,4,20,roc_auc,1e-07,0.1,"OrderedDict([('early_stopping', False), ('l2_regularization', 0.5), ('learning_rate', 0.5), ('max_bins', 64), ('max_depth', 7), ('max_iter', 100), ('min_samples_leaf', 4), ('n_iter_no_change', 20), ('scoring', 'roc_auc'), ('tol', 1e-07), ('validation_fraction', 0.1)])",-0.12090173033494157,-0.1494423029554638,-0.13377327904319383,-0.13470577077786638,0.011670282116077289,7,-0.0003834827358564147,-0.00022321241461363287,-0.0003437520298309187,-0.0003168157267669888,6.814600641211501e-05,3
4,0.17528367042541504,0.049661770145560655,0.0023725032806396484,0.0007917723428708185,True,0.1,0.1,64,3,50,5,20,f1,1e-05,0.2,"OrderedDict([('early_stopping', True), ('l2_regularization', 0.1), ('learning_rate', 0.1), ('max_bins', 64), ('max_depth', 3), ('max_iter', 50), ('min_samples_leaf', 5), ('n_iter_no_change', 20), ('scoring', 'f1'), ('tol', 1e-05), ('validation_fraction', 0.2)])",-0.05332582929930853,-0.0921600145857502,-0.0895561047009769,-0.0783473161953452,0.017724769703034347,2,-0.052155624613854604,-0.03175041213037704,-0.02893976132935195,-0.03761526602452786,0.010345416389589536,7
5,0.4492010275522868,0.13145136216299325,0.012899398803710938,0.012002119381412475,False,0.1,0.5,32,7,200,4,10,precision,1e-05,0.1,"OrderedDict([('early_stopping', False), ('l2_regularization', 0.1), ('learning_rate', 0.5), ('max_bins', 32), ('max_depth', 7), ('max_iter', 200), ('min_samples_leaf', 4), ('n_iter_no_change', 10), ('scoring', 'precision'), ('tol', 1e-05), ('validation_fraction', 0.1)])",-0.19840097798091325,-0.20063352173715632,-0.20338356334644614,-0.20080602102150524,0.002037785764587191,9,-4.765272860329077e-05,-2.4584455882393153e-05,-4.0448239485599716e-05,-3.756180799042788e-05,9.636213525504273e-06,1
6,0.0604399045308431,0.02226883829240085,0.002096970876057943,0.0009386936680547864,True,0.1,0.1,32,5,50,3,10,roc_auc,1e-07,0.2,"OrderedDict([('early_stopping', True), ('l2_regularization', 0.1), ('learning_rate', 0.1), ('max_bins', 32), ('max_depth', 5), ('max_iter', 50), ('min_samples_leaf', 3), ('n_iter_no_change', 10), ('scoring', 'roc_auc'), ('tol', 1e-07), ('validation_fraction', 0.2)])",-0.09167465962743254,-0.11731398745976665,-0.08636985850576828,-0.09845283519765584,0.01351153895073883,4,-0.07155823615459005,-0.06408865910243734,-0.035989317184266616,-0.05721207081376467,0.015313449405632316,10
7,0.16957974433898926,0.04479442520266445,0.002143700917561849,0.0002587028233972053,True,0.0,0.1,64,9,50,2,20,f1,1e-06,0.2,"OrderedDict([('early_stopping', True), ('l2_regularization', 0.0), ('learning_rate', 0.1), ('max_bins', 64), ('max_depth', 9), ('max_iter', 50), ('min_samples_leaf', 2), ('n_iter_no_change', 20), ('scoring', 'f1'), ('tol', 1e-06), ('validation_fraction', 0.2)])",-0.18880046365266778,-0.18517273413578564,-0.10014724190842034,-0.15804014656562457,0.040963247044133115,8,-0.04165101546010448,-0.0295134105761537,-0.011069858184585243,-0.027411428073614474,0.012572868750030669,5
8,0.060357093811035156,0.001789640728808878,0.0026438236236572266,0.0005015920080433745,False,1.0,0.5,64,3,100,4,20,roc_auc,1e-07,0.2,"OrderedDict([('early_stopping', False), ('l2_regularization', 1.0), ('learning_rate', 0.5), ('max_bins', 64), ('max_depth', 3), ('max_iter', 100), ('min_samples_leaf', 4), ('n_iter_no_change', 20), ('scoring', 'roc_auc'), ('tol', 1e-07), ('validation_fraction', 0.2)])",-0.08912766366594656,-0.15304971780206666,-0.0909128343873872,-0.11103007195180015,0.029721313190621726,5,-0.0016845412946971889,-0.0006499934543173185,-0.001667582200239399,-0.0013340389830846355,0.0004837427806807565,4
9,0.4360008239746094,0.2521928680217312,0.009319702784220377,0.01031064213574945,True,0.5,0.1,128,3,100,3,20,balanced_accuracy,1e-05,0.2,"OrderedDict([('early_stopping', True), ('l2_regularization', 0.5), ('learning_rate', 0.1), ('max_bins', 128), ('max_depth', 3), ('max_iter', 100), ('min_samples_leaf', 3), ('n_iter_no_change', 20), ('scoring', 'balanced_accuracy'), ('tol', 1e-05), ('validation_fraction', 0.2)])",-0.05273031698196985,-0.07481167425547576,-0.07305220803143687,-0.0668647330896275,0.010020320000768183,1,-0.0370952155571028,-0.030946687880410932,-0.03464332714176176,-0.03422841019309183,0.0025272139077756033,6
