,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_bins,param_max_depth,param_min_samples_leaf,param_n_estimators,param_num_leaves,param_scoring,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
0,1.6446151733398438,0.016744995965352415,0.002589702606201172,0.00014469251469719868,0.5,128,7,1,100,127,loss,1e-06,"OrderedDict([('learning_rate', 0.5), ('max_bins', 128), ('max_depth', 7), ('min_samples_leaf', 1), ('n_estimators', 100), ('num_leaves', 127), ('scoring', 'loss'), ('tol', 1e-06)])",-0.19034550881344317,-0.5293367829819087,-0.34781398881089937,-0.35583209353541706,0.13850869646131714,149,-7.17100967738242e-06,-7.038667180499967e-06,-7.40957050966181e-06,-7.2064157891813995e-06,1.5347641395423167e-07,7
1,0.6030990282694498,0.017099970262402512,0.0023125807444254556,0.00011019862736165678,1.0,64,5,4,50,127,balanced_accuracy,1e-05,"OrderedDict([('learning_rate', 1.0), ('max_bins', 64), ('max_depth', 5), ('min_samples_leaf', 4), ('n_estimators', 50), ('num_leaves', 127), ('scoring', 'balanced_accuracy'), ('tol', 1e-05)])",-0.22670954892662354,-0.3471765887991139,-0.28658182101798785,-0.28682265291457504,0.04918075791683746,139,-7.684120186524036e-06,-7.328209847013769e-06,-7.739967865919038e-06,-7.584099299818947e-06,1.8237196397500728e-07,8
2,0.9592576821645101,0.015259030909327028,0.0022312800089518228,1.457065041477864e-05,1.0,32,7,5,100,127,roc_auc,1e-05,"OrderedDict([('learning_rate', 1.0), ('max_bins', 32), ('max_depth', 7), ('min_samples_leaf', 5), ('n_estimators', 100), ('num_leaves', 127), ('scoring', 'roc_auc'), ('tol', 1e-05)])",-0.1747926707722638,-0.4130973170744883,-0.32830020748189553,-0.30539673177621585,0.09862624063218868,142,-6.023504302593325e-06,-5.868498224873758e-06,-5.954231692199067e-06,-5.948744739888717e-06,6.339979504037943e-08,5
3,0.754307746887207,0.00733565071473679,0.002247889836629232,0.00021087332246998175,1.0,64,5,4,100,255,roc_auc,1e-06,"OrderedDict([('learning_rate', 1.0), ('max_bins', 64), ('max_depth', 5), ('min_samples_leaf', 4), ('n_estimators', 100), ('num_leaves', 255), ('scoring', 'roc_auc'), ('tol', 1e-06)])",-0.2273767474192586,-0.3792339973020968,-0.3018436130363997,-0.302818119252585,0.0619992921049304,141,-5.822172853401738e-06,-5.653593074938223e-06,-5.8315691323899795e-06,-5.769111686909981e-06,8.177401705764993e-08,3
4,1.919899304707845,0.03611186742651397,0.002255519231160482,0.0001223192392222073,0.5,64,9,3,50,127,f1,1e-06,"OrderedDict([('learning_rate', 0.5), ('max_bins', 64), ('max_depth', 9), ('min_samples_leaf', 3), ('n_estimators', 50), ('num_leaves', 127), ('scoring', 'f1'), ('tol', 1e-06)])",-0.12808927194356562,-0.38836420031804425,-0.23211458853977598,-0.24952268693379528,0.10696741249046174,136,-1.0418341727277634e-05,-9.961035930227326e-06,-1.0964849208421248e-05,-1.0448075621975403e-05,4.103440448696927e-07,12
5,0.9695517222086588,0.01210395581064638,0.0022617181142171225,8.84774598624186e-05,1.0,32,7,4,100,127,balanced_accuracy,1e-06,"OrderedDict([('learning_rate', 1.0), ('max_bins', 32), ('max_depth', 7), ('min_samples_leaf', 4), ('n_estimators', 100), ('num_leaves', 127), ('scoring', 'balanced_accuracy'), ('tol', 1e-06)])",-0.2622971310103491,-0.43533717505871644,-0.27424222799730213,-0.3239588446887892,0.07890720580741836,145,-5.828924987982365e-06,-6.037886714045006e-06,-5.749529997701209e-06,-5.872113899909527e-06,1.216178730018289e-07,4
6,1.1757277647654216,0.01841993535909821,0.0026041666666666665,0.00011714035326231357,0.1,64,5,4,50,127,f1,1e-06,"OrderedDict([('learning_rate', 0.1), ('max_bins', 64), ('max_depth', 5), ('min_samples_leaf', 4), ('n_estimators', 50), ('num_leaves', 127), ('scoring', 'f1'), ('tol', 1e-06)])",-0.11439040609937687,-0.17335408680067754,-0.13104477329032566,-0.13959642206346004,0.024819709010052506,109,-0.032789682017976496,-0.02863853258407921,-0.028531474299106706,-0.029986562967054136,0.001982586304019443,143
7,1.2499366601308186,0.04113361083941098,0.00224153200785319,0.00013075910901735795,0.5,32,5,2,100,127,roc_auc,1e-06,"OrderedDict([('learning_rate', 0.5), ('max_bins', 32), ('max_depth', 5), ('min_samples_leaf', 2), ('n_estimators', 100), ('num_leaves', 127), ('scoring', 'roc_auc'), ('tol', 1e-06)])",-0.2135579920555662,-0.36482465994021673,-0.28398028930408487,-0.28745431376662256,0.06180319753165972,140,-8.38023428077444e-06,-8.125781800806562e-06,-8.306660182716316e-06,-8.270892088099106e-06,1.0691440060428451e-07,10
8,0.6108659108479818,0.0056948327865933915,0.0019708474477132163,2.8249220191917773e-05,0.5,128,3,4,100,255,balanced_accuracy,1e-06,"OrderedDict([('learning_rate', 0.5), ('max_bins', 128), ('max_depth', 3), ('min_samples_leaf', 4), ('n_estimators', 100), ('num_leaves', 255), ('scoring', 'balanced_accuracy'), ('tol', 1e-06)])",-0.2256632805650282,-0.2934820259770168,-0.19356559968207923,-0.23757030207470808,0.041650577681563286,134,-0.0007519031992220787,-0.0005706240888677503,-0.0005600067263511053,-0.0006275113381469781,8.806506467000333e-05,20
9,4.210399468739827,0.07046147754394427,0.0031423568725585938,0.0006555051063079143,0.1,64,5,2,200,127,recall,1e-05,"OrderedDict([('learning_rate', 0.1), ('max_bins', 64), ('max_depth', 5), ('min_samples_leaf', 2), ('n_estimators', 200), ('num_leaves', 127), ('scoring', 'recall'), ('tol', 1e-05)])",-0.17636104886749604,-0.2959068065534476,-0.17341288755028197,-0.21522691432374186,0.057061993605994156,130,-0.0001235616588733571,-7.838341094859918e-05,-7.713776126863236e-05,-9.302761036352955e-05,2.1596820747225386e-05,17
