,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_bins,param_max_depth,param_min_samples_leaf,param_n_estimators,param_num_leaves,param_scoring,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
0,1.061694860458374,0.044582242114881,0.002155860265096029,2.4729216161767657e-05,0.5,64,3,2,100,127,loss,1e-05,"OrderedDict([('learning_rate', 0.5), ('max_bins', 64), ('max_depth', 3), ('min_samples_leaf', 2), ('n_estimators', 100), ('num_leaves', 127), ('scoring', 'loss'), ('tol', 1e-05)])",-0.08230353919426663,-0.1470276725687612,-0.1077170024133614,-0.11234940472546308,0.026625773524359367,2,-0.019178721933851305,-0.018602760739682405,-0.020234518293680438,-0.01933866698907138,0.0006756947014120237,16
1,1.5399022897084553,0.02097777138936421,0.002086162567138672,8.60201105298155e-05,0.5,128,5,4,50,127,roc_auc,1e-06,"OrderedDict([('learning_rate', 0.5), ('max_bins', 128), ('max_depth', 5), ('min_samples_leaf', 4), ('n_estimators', 50), ('num_leaves', 127), ('scoring', 'roc_auc'), ('tol', 1e-06)])",-0.12053762129864683,-0.23061936752752163,-0.07874236113483048,-0.14329978332033297,0.06405853199810053,9,-0.0005675060764872725,-0.00043615783526391875,-0.0007554704464696198,-0.000586378119406937,0.00013104007382405846,12
2,1.7181901931762695,0.5569384365287241,0.00221864382425944,7.205589923805328e-05,1.0,128,5,3,100,127,recall,1e-05,"OrderedDict([('learning_rate', 1.0), ('max_bins', 128), ('max_depth', 5), ('min_samples_leaf', 3), ('n_estimators', 100), ('num_leaves', 127), ('scoring', 'recall'), ('tol', 1e-05)])",-0.23849271630280772,-0.20524833308474116,-17.344314412808256,-5.9293518207319345,8.071608866107187,24,-1.8351808569558033e-05,-1.830831902226232e-05,-17.34685191199084,-5.782296190706144,8.177375771930093,24
3,5.665805339813232,0.10906067334771595,0.0027151107788085938,0.00010252350054500824,0.1,128,5,4,200,127,balanced_accuracy,1e-06,"OrderedDict([('learning_rate', 0.1), ('max_bins', 128), ('max_depth', 5), ('min_samples_leaf', 4), ('n_estimators', 200), ('num_leaves', 127), ('scoring', 'balanced_accuracy'), ('tol', 1e-06)])",-0.10837893569004971,-0.13386184844454227,-0.07285941687726538,-0.1050334003372858,0.025016242981677855,1,-0.01650660700175928,-0.01560468364892216,-0.02073704887589979,-0.017616113175527078,0.002237341602288146,15
4,4.395708640416463,0.1294092271932742,0.00266265869140625,0.0001245754757440831,1.0,128,7,3,200,255,balanced_accuracy,1e-06,"OrderedDict([('learning_rate', 1.0), ('max_bins', 128), ('max_depth', 7), ('min_samples_leaf', 3), ('n_estimators', 200), ('num_leaves', 255), ('scoring', 'balanced_accuracy'), ('tol', 1e-06)])",-0.18628782251452414,-0.34893120722529447,-0.06927785903257522,-0.20149896292413128,0.11467354499700488,18,-1.160408567773668e-05,-1.12136891584896e-05,-1.2350553619266994e-05,-1.1722776151831091e-05,4.716501330613869e-07,1
5,7.731192747751872,0.18002490272770313,0.002420663833618164,3.9976665362e-05,0.1,64,9,4,100,255,f1,1e-07,"OrderedDict([('learning_rate', 0.1), ('max_bins', 64), ('max_depth', 9), ('min_samples_leaf', 4), ('n_estimators', 100), ('num_leaves', 255), ('scoring', 'f1'), ('tol', 1e-07)])",-0.13322601806294687,-0.1792241006377889,-0.09880703246567059,-0.1370857170554688,0.032943377387920594,8,-0.012236466002991891,-0.014123293961519744,-0.013196927593003935,-0.013185562519171856,0.0007703362079629054,14
6,1.6323792139689128,0.04722235998313441,0.0022693475087483725,0.00016191182630748144,1.0,64,5,1,100,127,recall,1e-07,"OrderedDict([('learning_rate', 1.0), ('max_bins', 64), ('max_depth', 5), ('min_samples_leaf', 1), ('n_estimators', 100), ('num_leaves', 127), ('scoring', 'recall'), ('tol', 1e-07)])",-0.2839760365666205,-0.23197926549524,-0.1352155299211796,-0.21705694399434672,0.06164105149213514,20,-1.8105715222945797e-05,-1.9117122663433888e-05,-2.2972673001458246e-05,-2.0065170295945973e-05,2.0969684848354367e-06,4
7,3.894246816635132,0.12402770929048632,0.002451817194620768,0.00013659204568363675,0.5,128,9,1,100,127,precision,1e-06,"OrderedDict([('learning_rate', 0.5), ('max_bins', 128), ('max_depth', 9), ('min_samples_leaf', 1), ('n_estimators', 100), ('num_leaves', 127), ('scoring', 'precision'), ('tol', 1e-06)])",-0.24177442534888258,-0.3362975544379332,-0.08946097535114192,-0.2225109850459859,0.10168705028352067,21,-2.59810709790721e-05,-2.7449605459322128e-05,-2.9141387459247982e-05,-2.7524021299214067e-05,1.2912663943168182e-06,6
8,2.1666058699289956,0.060459741712003426,0.0021468003590901694,9.010273802948042e-06,0.5,32,7,3,50,127,precision,1e-05,"OrderedDict([('learning_rate', 0.5), ('max_bins', 32), ('max_depth', 7), ('min_samples_leaf', 3), ('n_estimators', 50), ('num_leaves', 127), ('scoring', 'precision'), ('tol', 1e-05)])",-0.22340951304575002,-0.2088714322115432,-0.10273276481474837,-0.1783379033573472,0.05378935259646129,15,-4.382532784564864e-05,-4.5248560776757805e-05,-5.090795781147328e-05,-4.666061547795991e-05,3.059012440596857e-06,10
9,1.601470947265625,0.047509012508715996,0.0021396478017171225,0.00012397603090958767,0.5,64,7,5,50,31,f1,1e-06,"OrderedDict([('learning_rate', 0.5), ('max_bins', 64), ('max_depth', 7), ('min_samples_leaf', 5), ('n_estimators', 50), ('num_leaves', 31), ('scoring', 'f1'), ('tol', 1e-06)])",-0.15726769084570671,-0.2652428291627155,-0.0552679820399918,-0.15925950068280467,0.08573344188383422,10,-5.319479373171039e-05,-5.292997080245133e-05,-5.304299045474262e-05,-5.305591832963478e-05,1.0849928856067207e-07,11
