,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_bins,param_max_depth,param_min_samples_leaf,param_n_estimators,param_num_leaves,param_scoring,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
0,7.875820954640706,0.5124856646148115,0.0034862359364827475,0.0008474034996889401,0.5,32,9,1,200,31,recall,1e-05,"OrderedDict([('learning_rate', 0.5), ('max_bins', 32), ('max_depth', 9), ('min_samples_leaf', 1), ('n_estimators', 200), ('num_leaves', 31), ('scoring', 'recall'), ('tol', 1e-05)])",-0.0002463975146137759,-0.1642052202941186,-0.22307232546393416,-0.12917464775755552,0.09428044795820069,147,-1.527299606652348e-05,-1.4741868593683029e-05,-1.0628535484082613e-05,-1.3547800048096373e-05,2.075588799052984e-06,30
1,4.164072593053182,0.08377154508433327,0.0025542577107747397,0.00040096610378369404,0.5,64,9,2,100,31,f1,1e-06,"OrderedDict([('learning_rate', 0.5), ('max_bins', 64), ('max_depth', 9), ('min_samples_leaf', 2), ('n_estimators', 100), ('num_leaves', 31), ('scoring', 'f1'), ('tol', 1e-06)])",-2.8862031267473954e-05,-0.1042850828081688,-0.07308392331933283,-0.05913262271958971,0.04369072353096473,112,-1.6288750748978715e-05,-1.4612218825499584e-05,-1.40935651012362e-05,-1.4998178225238166e-05,9.368149944354386e-07,37
2,2.3831088542938232,0.11691515688726128,0.0024582544962565103,0.00038593506666605425,0.5,128,3,4,100,127,balanced_accuracy,1e-05,"OrderedDict([('learning_rate', 0.5), ('max_bins', 128), ('max_depth', 3), ('min_samples_leaf', 4), ('n_estimators', 100), ('num_leaves', 127), ('scoring', 'balanced_accuracy'), ('tol', 1e-05)])",-0.0015038498900238856,-0.10587785551270829,-0.16439278246959804,-0.09059149595744341,0.06737188177357026,137,-1.4552483934489904e-05,-1.4505249323019311e-05,-1.468557388583215e-05,-1.4581102381113788e-05,7.634788189065219e-08,35
3,5.6447915236155195,0.19261372530426812,0.002741098403930664,0.00045396880065140554,0.5,64,3,3,200,127,recall,1e-07,"OrderedDict([('learning_rate', 0.5), ('max_bins', 64), ('max_depth', 3), ('min_samples_leaf', 3), ('n_estimators', 200), ('num_leaves', 127), ('scoring', 'recall'), ('tol', 1e-07)])",-0.003706284127420989,-0.10266379209899616,-0.12380849255028858,-0.07672618959223525,0.05234949560318309,128,-1.4837977301967521e-05,-1.4390476687527839e-05,-1.084260722234329e-05,-1.3357020403946219e-05,1.7873200489084002e-06,26
4,3.8000881671905518,0.13564638005714216,0.002227306365966797,0.000153205411793587,0.5,128,7,3,100,255,f1,1e-06,"OrderedDict([('learning_rate', 0.5), ('max_bins', 128), ('max_depth', 7), ('min_samples_leaf', 3), ('n_estimators', 100), ('num_leaves', 255), ('scoring', 'f1'), ('tol', 1e-06)])",-1.9358838042850366e-05,-0.13225787341121722,-0.22422065352443923,-0.11883262859123311,0.09202076951652988,143,-1.5494798390633785e-05,-1.4821496416663722e-05,-1.602502656643979e-05,-1.5447107124579098e-05,4.924950409215135e-07,41
5,3.7049285570780435,0.22702287412089445,0.0027327537536621094,0.0007055796612411738,0.5,64,7,3,100,127,balanced_accuracy,1e-05,"OrderedDict([('learning_rate', 0.5), ('max_bins', 64), ('max_depth', 7), ('min_samples_leaf', 3), ('n_estimators', 100), ('num_leaves', 127), ('scoring', 'balanced_accuracy'), ('tol', 1e-05)])",-3.135935210213347e-05,-0.12881028033455535,-0.22422045980490443,-0.1176873664971873,0.09186213438130826,142,-1.5621523777399072e-05,-1.480210529188558e-05,-1.6025025141862753e-05,-1.5482884737049134e-05,5.087886447232035e-07,42
6,11.182942549387613,0.3970309060980658,0.0029802322387695312,0.0008588789869920191,0.1,128,5,2,100,31,loss,1e-05,"OrderedDict([('learning_rate', 0.1), ('max_bins', 128), ('max_depth', 5), ('min_samples_leaf', 2), ('n_estimators', 100), ('num_leaves', 31), ('scoring', 'loss'), ('tol', 1e-05)])",-0.007813953237506152,-0.09647683567684555,-0.02225509052827326,-0.042181959814208324,0.0388423031437554,95,-0.007630738535610838,-0.007557625787880597,-0.00753274357047532,-0.007573702631322252,4.159007869883927e-05,120
7,8.31820813814799,0.3170056469921658,0.003981987635294597,0.0013919584008306662,0.5,64,7,2,200,31,recall,1e-06,"OrderedDict([('learning_rate', 0.5), ('max_bins', 64), ('max_depth', 7), ('min_samples_leaf', 2), ('n_estimators', 200), ('num_leaves', 31), ('scoring', 'recall'), ('tol', 1e-06)])",-0.000134366273762644,-0.09521898723207377,-0.12753252799439954,-0.07429529383341199,0.054073552448063986,125,-1.4637223443752288e-05,-1.4760012304450808e-05,-1.0263737912792927e-05,-1.3220324553665341e-05,2.0912233580397904e-06,23
8,1.8788557052612305,0.03256405921711842,0.003466526667277018,0.0008060487614710541,0.5,64,5,2,50,127,accuracy,1e-06,"OrderedDict([('learning_rate', 0.5), ('max_bins', 64), ('max_depth', 5), ('min_samples_leaf', 2), ('n_estimators', 50), ('num_leaves', 127), ('scoring', 'accuracy'), ('tol', 1e-06)])",-1.8828176546164728e-05,-0.13510234089548365,-0.05461502288538311,-0.06324539731913764,0.055484240250554866,119,-1.9158292856431873e-05,-1.8979904417505615e-05,-9.473435592814452e-06,-1.5870544288917314e-05,4.5240251517943455e-06,43
9,635.3770701885223,446.10850115864673,0.003105719884236654,0.00032147998692093647,0.1,128,5,5,100,127,f1,1e-06,"OrderedDict([('learning_rate', 0.1), ('max_bins', 128), ('max_depth', 5), ('min_samples_leaf', 5), ('n_estimators', 100), ('num_leaves', 127), ('scoring', 'f1'), ('tol', 1e-06)])",-0.007826081029400017,-0.12700374065010242,-0.07140607595720357,-0.06874529921223534,0.048690440114611974,122,-0.00851412383374203,-0.00765183556968573,-0.008381675009626709,-0.00818254480435149,0.0003791436768755087,135
10,2.726813316345215,0.2891739694400262,0.003393967946370443,0.0008099007737983582,1.0,32,5,2,100,127,roc_auc,1e-07,"OrderedDict([('learning_rate', 1.0), ('max_bins', 32), ('max_depth', 5), ('min_samples_leaf', 2), ('n_estimators', 100), ('num_leaves', 127), ('scoring', 'roc_auc'), ('tol', 1e-07)])",-0.00020096975040244825,-0.01732179978010556,-0.08498393228211765,-0.03416890060420855,0.03660515709155997,88,-1.5200712705861188e-05,-1.3470137412176111e-05,-9.103270858176705e-06,-1.2591373658738001e-05,2.5656537272517202e-06,17
