,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_early_stopping,param_l2_regularization,param_learning_rate,param_max_bins,param_max_depth,param_max_iter,param_min_samples_leaf,param_n_iter_no_change,param_scoring,param_tol,param_validation_fraction,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
0,0.15658998489379883,0.1565210354994191,0.0022100607554117837,0.0006536195183133467,True,0.1,0.5,32,7,100,5,10,precision,1e-05,0.1,"OrderedDict([('early_stopping', True), ('l2_regularization', 0.1), ('learning_rate', 0.5), ('max_bins', 32), ('max_depth', 7), ('max_iter', 100), ('min_samples_leaf', 5), ('n_iter_no_change', 10), ('scoring', 'precision'), ('tol', 1e-05), ('validation_fraction', 0.1)])",-0.06443220389920154,-0.07037586556613949,-0.06729099768412175,-0.0673663557164876,0.0024270747313777335,7,-0.0036777888517633504,-0.003830993015830742,-0.02278604289723678,-0.01009827492161029,0.008971824787688465,7
1,0.4612874190012614,0.052655989934761505,0.02709484100341797,0.022927854010345347,False,1.0,1.0,64,9,100,2,20,accuracy,1e-05,0.3,"OrderedDict([('early_stopping', False), ('l2_regularization', 1.0), ('learning_rate', 1.0), ('max_bins', 64), ('max_depth', 9), ('max_iter', 100), ('min_samples_leaf', 2), ('n_iter_no_change', 20), ('scoring', 'accuracy'), ('tol', 1e-05), ('validation_fraction', 0.3)])",-0.08562914650098336,-0.13529090082721967,-0.003289169500847667,-0.07473640560968357,0.05443713880176334,9,-0.00018280674595359318,-0.00017011617827541743,-0.00020417901674397952,-0.0001857006469909967,1.4055846673052755e-05,1
2,0.09840989112854004,0.01673395767429124,0.002020676930745443,0.00037610364392317425,True,0.5,0.1,64,3,50,2,10,roc_auc,1e-05,0.2,"OrderedDict([('early_stopping', True), ('l2_regularization', 0.5), ('learning_rate', 0.1), ('max_bins', 64), ('max_depth', 3), ('max_iter', 50), ('min_samples_leaf', 2), ('n_iter_no_change', 10), ('scoring', 'roc_auc'), ('tol', 1e-05), ('validation_fraction', 0.2)])",-0.20253145036534617,-0.14739880004116687,-0.08026157247111179,-0.1433972742925416,0.04999659932639039,15,-0.18324732143210787,-0.12082845823395097,-0.08577676708538777,-0.12995084891714886,0.040311625701087775,15
3,0.18691102663675943,0.06363455732308339,0.008357604344685873,0.0029624829165847406,True,1.0,1.0,128,5,100,3,20,balanced_accuracy,1e-06,0.1,"OrderedDict([('early_stopping', True), ('l2_regularization', 1.0), ('learning_rate', 1.0), ('max_bins', 128), ('max_depth', 5), ('max_iter', 100), ('min_samples_leaf', 3), ('n_iter_no_change', 20), ('scoring', 'balanced_accuracy'), ('tol', 1e-06), ('validation_fraction', 0.1)])",-0.04885331877129296,-0.10894575887078636,-0.023637310617756393,-0.060478796086611906,0.03578404325898831,4,-0.008335518806234352,-0.000978276746349942,-0.029356646327322218,-0.01289014729330217,0.01202473687889456,10
4,0.09026567141215007,0.02242006538209813,0.004052480061848958,0.0024180201920694366,True,0.1,0.5,32,5,50,4,10,roc_auc,1e-05,0.2,"OrderedDict([('early_stopping', True), ('l2_regularization', 0.1), ('learning_rate', 0.5), ('max_bins', 32), ('max_depth', 5), ('max_iter', 50), ('min_samples_leaf', 4), ('n_iter_no_change', 10), ('scoring', 'roc_auc'), ('tol', 1e-05), ('validation_fraction', 0.2)])",-0.03925098438637432,-0.1300771230324032,-0.03126773969323021,-0.06686528237066924,0.044816184939825664,6,-0.022938174296611876,-0.0018897493705667802,-0.007830634629222444,-0.010886186098800368,0.008860449351068262,9
5,0.19223999977111816,0.023558902404806834,0.005044460296630859,0.0008923279221027,True,0.5,0.5,64,3,100,5,30,loss,1e-06,0.1,"OrderedDict([('early_stopping', True), ('l2_regularization', 0.5), ('learning_rate', 0.5), ('max_bins', 64), ('max_depth', 3), ('max_iter', 100), ('min_samples_leaf', 5), ('n_iter_no_change', 30), ('scoring', 'loss'), ('tol', 1e-06), ('validation_fraction', 0.1)])",-0.09394526052841502,-0.052801938696985955,-0.0036469820044103336,-0.050131393743270435,0.03691245168288557,2,-0.0010150150354662848,-0.00034361871477489147,-0.001267765028936789,-0.0008754662597259885,0.00038997179223008494,5
6,0.607563336690267,0.15440723394376496,0.031888882319132485,0.007217778418524133,False,0.5,0.5,32,9,100,1,20,balanced_accuracy,1e-06,0.2,"OrderedDict([('early_stopping', False), ('l2_regularization', 0.5), ('learning_rate', 0.5), ('max_bins', 32), ('max_depth', 9), ('max_iter', 100), ('min_samples_leaf', 1), ('n_iter_no_change', 20), ('scoring', 'balanced_accuracy'), ('tol', 1e-06), ('validation_fraction', 0.2)])",-0.08685573351814482,-0.1375172831108112,-0.010852274789405088,-0.07840843047278705,0.05205461093774853,11,-0.00019056960493409907,-0.00017931891398235053,-0.00021379681251504538,-0.00019456177714383168,1.4355822303669949e-05,2
7,0.1454025904337565,0.045311995151645953,0.0020747979482014975,0.0005920884751159904,True,0.1,0.5,64,5,200,4,20,balanced_accuracy,1e-06,0.1,"OrderedDict([('early_stopping', True), ('l2_regularization', 0.1), ('learning_rate', 0.5), ('max_bins', 64), ('max_depth', 5), ('max_iter', 200), ('min_samples_leaf', 4), ('n_iter_no_change', 20), ('scoring', 'balanced_accuracy'), ('tol', 1e-06), ('validation_fraction', 0.1)])",-0.11504972684832519,-0.11430625494285569,-0.0010373123470231106,-0.07679776471273467,0.05357158945194422,10,-0.013713726297896689,-0.0004178880096018968,-0.0004487821395008031,-0.0048601321489997965,0.00626044916529432,6
8,0.49279046058654785,0.24708933630980445,0.010238329569498697,0.006397592286828578,True,0.1,0.5,32,5,200,4,30,roc_auc,1e-07,0.1,"OrderedDict([('early_stopping', True), ('l2_regularization', 0.1), ('learning_rate', 0.5), ('max_bins', 32), ('max_depth', 5), ('max_iter', 200), ('min_samples_leaf', 4), ('n_iter_no_change', 30), ('scoring', 'roc_auc'), ('tol', 1e-07), ('validation_fraction', 0.1)])",-0.05843635698130723,-0.19088163609553643,-0.009124387797162079,-0.08614746029133524,0.07674569808679185,12,-0.001559809943514392,-0.024552931608907695,-0.02098786495577463,-0.015700202169398905,0.01010413922729069,12
9,0.829413890838623,0.2806324221897204,0.02196955680847168,0.010631702827801483,True,0.1,0.1,64,5,50,2,20,recall,1e-06,0.1,"OrderedDict([('early_stopping', True), ('l2_regularization', 0.1), ('learning_rate', 0.1), ('max_bins', 64), ('max_depth', 5), ('max_iter', 50), ('min_samples_leaf', 2), ('n_iter_no_change', 20), ('scoring', 'recall'), ('tol', 1e-06), ('validation_fraction', 0.1)])",-0.0959480000433827,-0.1287867218774792,-0.06720589620673062,-0.09731353937586418,0.025158802910369125,13,-0.06827923693152198,-0.0664148083905539,-0.06618529156930958,-0.06695977896379515,0.0009376909545107342,14
